type	latitude	longitude	altitude (m)	name
W	21.985749991	-101.054382969	2776.1	P_4494
W	22.615459866	-100.905173882	1635.8	P_4495
W	22.050679472	-100.915926450	1930.2	P_4496
W	22.284945644	-100.931630255	1830.0	P_4497
W	22.142774509	-100.976621639	1868.0	P_4498
W	22.631653694	-100.934620791	1638.0	P_4499
W	22.028768362	-100.971967763	2672.1	P_4500
W	22.466015492	-100.861037167	1850.0	P_4501
W	22.239343003	-100.935422802	1841.0	P_4502
W	22.541315618	-101.023924698	1706.6	P_4503
W	22.024617632	-101.154343427	2300.3	P_4504
W	22.470733123	-100.979719865	1841.1	P_4505
W	22.030955870	-101.016650973	2301.5	P_4506
W	22.009390143	-100.889708546	1882.3	P_4507
W	22.004737684	-100.924937946	1986.7	P_4508
W	22.064395522	-100.925463905	2084.2	P_4509
W	22.003270824	-100.991461507	2474.5	P_4510
W	22.029570181	-100.868542616	1862.2	P_4511
W	22.292391230	-100.945095997	1830.0	P_4512
W	22.644925509	-100.970696235	1648.0	P_4513
W	22.285943989	-100.927719769	1830.0	P_4514
W	22.100380647	-100.998739420	2137.9	P_4515
W	22.394438912	-100.955420480	1824.0	P_4516
W	22.408393217	-100.881861856	1847.0	P_4517
W	22.508522689	-101.046265995	1749.2	P_4518
W	22.447310567	-100.893668217	1858.0	P_4519
W	22.632092257	-101.012607962	1684.0	P_4520
W	22.327794813	-100.877578574	1830.7	P_4521
W	22.041834657	-101.017112668	2154.0	P_4522
W	22.140558956	-100.919399025	1848.0	P_4523
W	22.150518055	-101.010406668	1872.0	P_4524
W	22.153525467	-100.968519593	1862.0	P_4525
W	22.380089627	-100.887154187	1835.3	P_4526
W	22.361612499	-100.945487609	1817.0	P_4527
W	22.548399466	-100.988971788	1679.0	P_4528
W	22.568886852	-101.027245997	1707.6	P_4529
W	22.217165058	-101.012614900	1890.0	P_4530
W	22.159468345	-100.972536323	1861.0	P_4531
W	22.172700720	-101.030109615	1911.9	P_4532
W	22.114708021	-101.059224221	2023.9	P_4533
W	22.051610718	-101.002194987	2345.7	P_4534
W	22.353770241	-100.932948921	1818.0	P_4535
W	22.167874696	-100.959869824	1855.0	P_4536
W	22.141302689	-100.930943387	1849.0	P_4537
W	22.061624525	-101.135207522	2197.4	P_4538
W	21.969956110	-100.816805221	1853.0	P_4539
W	22.091758574	-101.042052864	2116.0	P_4540
W	22.174977704	-100.997118388	1874.5	P_4541
W	22.433720079	-100.887843501	1860.0	P_4542
W	22.496221359	-101.017323361	1790.7	P_4543
W	22.468469675	-101.025316123	1756.6	P_4544
W	22.107992771	-100.934726169	1858.0	P_4545
W	22.372266730	-100.852458758	1829.0	P_4546
W	22.326497586	-100.862194630	1830.0	P_4547
W	22.235818389	-100.998951490	1864.6	P_4548
W	22.337526812	-100.891269846	1888.0	P_4549
W	22.484372469	-101.005378355	1816.8	P_4550
W	22.052087651	-100.899320362	1892.0	P_4551
W	22.564916666	-100.951581677	1664.0	P_4552
W	21.980671698	-100.824972860	1840.6	P_4553
W	22.026347679	-101.085979901	2291.1	P_4554
W	22.021523564	-101.082261677	2325.7	P_4555
W	22.045399067	-101.070835922	2152.1	P_4556
W	22.540954393	-101.045103053	1730.0	P_4557
W	22.485549714	-101.050312610	1729.8	P_4558
W	22.052397577	-100.965342391	2229.3	P_4559
W	22.174492514	-101.013863218	1892.0	P_4560
W	22.114380700	-101.016849909	2058.3	P_4561
W	22.555302422	-101.117041131	1884.9	P_4562
W	22.234420135	-100.945045892	1840.0	P_4563
W	22.077132014	-101.006977955	2268.1	P_4564
W	22.279053443	-100.916568542	1831.0	P_4565
W	22.550456665	-100.977947727	1674.1	P_4566
W	22.315485037	-100.961888644	1830.0	P_4567
W	22.514903434	-101.085728270	1837.0	P_4568
W	22.112639932	-100.969759415	1899.0	P_4569
W	22.470989437	-101.073792425	1838.9	P_4570
W	22.058586321	-101.056356926	2254.0	P_4571
W	22.622199151	-100.954032601	1643.0	P_4572
W	22.090117387	-100.917272518	1892.8	P_4573
W	22.581038134	-101.062957587	1772.0	P_4574
W	22.008681460	-101.027313613	2595.9	P_4575
W	22.431769846	-100.946237830	1901.7	P_4576
W	22.046656740	-101.009422578	2629.9	P_4577
W	22.066772649	-100.874825465	1865.0	P_4578
W	22.131603304	-101.041277022	1953.8	P_4579
W	22.041553886	-101.150400291	2312.7	P_4580
W	22.408071067	-100.911655525	1929.5	P_4581
W	22.492612720	-100.988032060	1782.7	P_4582
W	22.573744530	-100.955145690	1660.0	P_4583
W	22.046557188	-101.124814690	2369.9	P_4584
W	22.139127428	-101.097414413	2136.4	P_4585
W	22.447042105	-100.932882268	1902.0	P_4586
W	22.055996479	-100.983512396	2473.6	P_4587
W	22.052688469	-100.948563171	2224.9	P_4588
W	22.088448677	-101.119652103	2125.1	P_4589
W	22.296323160	-100.949937388	1830.0	P_4590
W	22.622792169	-100.948172405	1641.0	P_4591
W	22.065619559	-101.136710917	2347.2	P_4592
W	22.016897073	-100.811765191	1868.0	P_4593
W	22.363636061	-100.962388086	1818.1	P_4594
W	22.492912274	-100.985420843	1845.9	P_4595
W	22.542083468	-101.040816945	1726.0	P_4596
W	22.003280275	-101.057743705	2644.8	P_4597
W	22.313619901	-100.942166741	1830.0	P_4598
W	22.111809373	-100.938151943	1855.0	P_4599
W	22.019288119	-100.790739826	1890.0	P_4600
W	22.322247229	-100.962275279	1830.0	P_4601
W	22.522225185	-100.995182690	1698.0	P_4602
W	22.111900266	-100.906478754	1847.0	P_4603
W	22.611066144	-101.009281488	1681.9	P_4604
W	22.037051858	-100.976645850	2652.7	P_4605
W	22.079589083	-100.918882016	1953.9	P_4606
W	22.532707531	-101.043730658	1729.9	P_4607
W	22.096558264	-100.953950692	1950.1	P_4608
W	22.597377341	-100.961999896	1653.0	P_4609
W	22.047198083	-101.086348513	2245.0	P_4610
W	22.020936695	-101.070236337	2342.6	P_4611
W	22.477187056	-101.005324343	1810.8	P_4612
W	22.456824120	-100.829535123	1979.5	P_4613
W	22.040344679	-100.945073068	2083.6	P_4614
W	22.263110503	-100.972006539	1848.0	P_4615
W	22.438542784	-100.861980714	1829.0	P_4616
W	22.195141839	-100.998365637	1881.9	P_4617
W	22.081682213	-101.004398347	2257.3	P_4618
W	22.091858150	-100.917708914	1884.8	P_4619
W	22.455172494	-101.011569398	1792.6	P_4620
W	22.338276229	-100.946628496	1825.0	P_4621
W	22.523778613	-101.016951002	1699.0	P_4622
W	22.046988898	-101.125396235	2367.1	P_4623
W	22.538573304	-101.091579808	1871.8	P_4624
W	22.461901459	-100.958911109	1818.2	P_4625
W	22.580313078	-101.032431119	1720.3	P_4626
W	22.506437793	-101.094084356	1954.6	P_4627
W	22.246996061	-100.925805505	1839.5	P_4628
W	22.411232337	-100.945370163	1898.0	P_4629
W	21.994046206	-100.978653995	2435.9	P_4630
W	22.168778149	-100.992262986	1868.9	P_4631
W	22.596480026	-100.920660207	1643.0	P_4632
W	22.105658761	-101.000736016	2161.7	P_4633
W	22.148772268	-101.100143530	2190.2	P_4634
W	21.991959222	-100.846993390	1838.0	P_4635
W	22.000167206	-100.989403997	2497.1	P_4636
W	22.396052394	-100.898018252	1893.1	P_4637
W	22.287111313	-100.960020357	1835.0	P_4638
W	22.374413040	-100.930205712	1864.2	P_4639
W	22.124609628	-100.974574949	1883.0	P_4640
W	22.412049968	-100.981685001	1824.0	P_4641
W	22.478000199	-100.997690802	1826.2	P_4642
W	22.095002928	-100.923026658	1882.8	P_4643
W	22.174305534	-101.010506973	1890.0	P_4644
W	22.117944184	-101.117708659	2262.6	P_4645
W	22.285449937	-100.908284551	1831.0	P_4646
W	22.101602785	-100.928238427	1858.9	P_4647
W	22.413981016	-100.928665195	1911.1	P_4648
W	22.434641917	-101.015159416	1820.9	P_4649
W	22.602262479	-100.913992384	1640.0	P_4650
W	22.430617252	-100.854879897	1827.0	P_4651
W	22.123281807	-101.101941350	2126.6	P_4652
W	22.056609007	-100.953193205	2207.9	P_4653
W	22.465394225	-100.926919269	1899.9	P_4654
W	22.462990813	-100.793069592	2073.9	P_4655
W	22.002915012	-100.885946369	1871.0	P_4656
W	22.042466258	-100.933099995	2021.3	P_4657
W	22.436904769	-100.943006135	1921.6	P_4658
W	22.006356445	-100.896871936	1892.2	P_4659
W	22.616112633	-101.012455431	1690.0	P_4660
W	22.396342800	-100.887557627	1841.2	P_4661
W	22.490133727	-100.997794178	1862.0	P_4662
W	22.634489982	-100.944943796	1639.0	P_4663
W	22.573409531	-101.004655795	1679.9	P_4664
W	22.447536826	-101.016870689	1819.4	P_4665
W	22.451731699	-100.874685528	1853.9	P_4666
W	22.342845939	-100.982278857	1826.3	P_4667
W	22.462161558	-100.831290555	1934.8	P_4668
W	22.113129810	-101.074826084	1973.2	P_4669
W	22.510073089	-100.966697390	1729.0	P_4670
W	22.332723993	-100.931077119	1827.0	P_4671
W	21.999395803	-100.847485281	1840.0	P_4672
W	22.080177020	-101.075481337	2107.5	P_4673
W	22.518866830	-100.927045604	1751.5	P_4674
W	22.111808706	-101.115293116	2122.5	P_4675
W	22.211791498	-100.959786879	1850.7	P_4676
W	22.131749173	-100.979358780	1876.2	P_4677
W	22.540693788	-100.956427356	1695.0	P_4678
W	22.482071393	-101.050758396	1730.0	P_4679
W	22.499203568	-101.073895622	1820.5	P_4680
W	22.100301070	-100.975710046	1951.2	P_4681
W	22.028938289	-101.103979464	2492.9	P_4682
W	22.109628389	-100.945942714	1866.7	P_4683
W	22.316106028	-100.866661738	1828.0	P_4684
W	22.350027824	-100.916298578	1833.1	P_4685
W	22.435048473	-100.818166552	1897.3	P_4686
W	22.136140498	-100.952392148	1860.0	P_4687
W	22.592096858	-101.007696834	1682.0	P_4688
W	22.559524884	-100.968649387	1669.0	P_4689
W	22.507535559	-101.037145425	1726.7	P_4690
W	22.375416933	-100.890972193	1909.0	P_4691
W	22.415131574	-100.882365196	1850.0	P_4692
W	22.417685985	-100.838966789	1827.0	P_4693
W	22.594164060	-100.926387563	1646.0	P_4694
W	22.155004274	-101.064590072	2011.1	P_4695
W	22.382903276	-100.849290913	1830.9	P_4696
W	22.515724621	-100.923515572	1744.9	P_4697
W	22.614792884	-100.938355524	1644.0	P_4698
W	22.458228422	-100.848990109	1857.3	P_4699
W	22.451738396	-100.788811308	2006.3	P_4700
W	22.289411940	-100.965273453	1835.5	P_4701
W	22.014011091	-101.106629523	2391.1	P_4702
W	22.553751880	-100.962413957	1670.0	P_4703
W	22.076735009	-101.107535632	2123.2	P_4704
W	22.462337281	-100.930820674	1909.1	P_4705
W	22.026288229	-100.994040386	2322.3	P_4706
W	22.098241441	-101.129568271	2134.3	P_4707
W	22.034092703	-100.804264478	1874.0	P_4708
W	22.049261985	-100.951243646	2100.6	P_4709
W	22.208974181	-101.020843900	1904.5	P_4710
W	22.315696486	-100.954322585	1830.0	P_4711
W	22.631182958	-100.991002186	1660.0	P_4712
W	22.302449504	-100.961784742	1831.0	P_4713
W	22.455011512	-100.991413178	1844.0	P_4714
W	22.039587513	-100.966544044	2468.4	P_4715
W	22.644350087	-100.972314348	1649.0	P_4716
W	22.406716413	-100.892298859	1859.8	P_4717
W	22.005349847	-100.879789329	1862.5	P_4718
W	22.446022768	-100.833349041	1875.5	P_4719
W	22.006923491	-101.002057464	2292.9	P_4720
W	22.110147819	-101.025686597	2102.4	P_4721
W	22.113883434	-101.006730483	1974.5	P_4722
W	22.026001447	-100.940002331	2163.3	P_4723
W	22.625007789	-100.900779074	1631.0	P_4724
W	22.021707406	-101.023051266	2418.5	P_4725
W	22.548918172	-100.955322643	1685.0	P_4726
W	22.122578826	-101.072161167	1949.0	P_4727
W	22.289904570	-100.975148934	1840.0	P_4728
W	22.572582025	-101.082826063	1847.4	P_4729
W	22.065387352	-100.896581994	1880.1	P_4730
W	22.440242232	-100.983304895	1881.0	P_4731
W	22.096665915	-100.919073799	1857.5	P_4732
W	22.032555873	-100.853102460	1850.0	P_4733
W	22.141678802	-101.100873886	2084.0	P_4734
W	22.445643983	-100.943463850	1873.2	P_4735
W	22.395903782	-100.983568097	1817.2	P_4736
W	22.069075267	-100.950560492	2123.8	P_4737
W	22.019500437	-100.984249679	2431.0	P_4738
W	22.424197608	-100.852388449	1827.0	P_4739
W	22.452079427	-100.834642482	1896.7	P_4740
W	22.594195710	-100.975067716	1659.0	P_4741
W	22.491999385	-100.973280272	1766.8	P_4742
W	22.534012940	-100.957711999	1730.0	P_4743
W	22.144738437	-101.108339300	2117.8	P_4744
W	22.026863613	-100.997289283	2248.5	P_4745
W	22.422141438	-100.939812537	1894.4	P_4746
W	22.543598099	-100.948574003	1693.9	P_4747
W	22.495505349	-100.988344244	1802.7	P_4748
W	21.994827152	-101.010401515	2361.7	P_4749
W	22.428347325	-100.843850214	1827.0	P_4750
W	22.421793356	-100.969605699	1832.0	P_4751
W	22.183380891	-100.997464899	1878.9	P_4752
W	22.375821853	-100.865950781	1827.0	P_4753
W	22.522738907	-101.067143089	1845.1	P_4754
W	22.509708197	-101.055348413	1793.4	P_4755
W	22.627939017	-100.920783684	1635.0	P_4756
W	22.494503089	-101.062119841	1845.0	P_4757
W	22.378556826	-100.863275888	1827.0	P_4758
W	22.403965086	-100.955500522	1827.5	P_4759
W	22.433690113	-100.996746518	1886.2	P_4760
W	22.104206505	-100.931779050	1862.4	P_4761
W	22.418303679	-100.921338529	1915.4	P_4762
W	22.438088372	-100.962478232	1845.6	P_4763
W	22.146191509	-101.014668059	1881.2	P_4764
W	22.345851684	-100.963173129	1821.4	P_4765
W	22.262905266	-100.992121507	1854.0	P_4766
W	22.281999180	-100.942187687	1830.0	P_4767
W	22.402715186	-100.904110081	1946.4	P_4768
W	22.629778565	-101.015447278	1690.0	P_4769
W	22.200174868	-100.995012663	1879.9	P_4770
W	22.625852030	-100.951402925	1641.0	P_4771
W	22.630018011	-100.989937680	1659.0	P_4772
W	22.078183186	-101.033658969	2147.5	P_4773
W	22.177712286	-100.972766041	1860.0	P_4774
W	22.003329379	-100.814217764	1863.3	P_4775
W	22.522316425	-101.084323395	1812.1	P_4776
W	22.099728839	-101.016479341	2189.7	P_4777
W	22.424717963	-100.926647884	1909.0	P_4778
W	22.515088008	-101.045513874	1743.0	P_4779
W	22.158520679	-101.056067226	2005.0	P_4780
W	22.644286346	-100.927808133	1632.1	P_4781
W	22.440561486	-100.913747652	1889.0	P_4782
W	22.543531590	-100.938011075	1702.9	P_4783
W	22.578925325	-101.067826573	1782.7	P_4784
W	22.099536925	-101.112524499	2144.2	P_4785
W	22.513046108	-101.007326924	1744.0	P_4786
W	22.265616445	-100.935624848	1838.0	P_4787
W	22.437318776	-100.951137857	1894.4	P_4788
W	22.165140174	-101.048036702	1952.6	P_4789
W	22.566395482	-100.992302009	1677.0	P_4790
W	22.444731995	-101.036851394	1966.3	P_4791
W	22.055378537	-100.989574621	2394.7	P_4792
W	22.076325380	-100.956752225	2059.2	P_4793
W	22.340125560	-100.985605792	1828.0	P_4794
W	22.526348654	-101.132113787	2227.7	P_4795
W	22.124986978	-100.958769309	1871.0	P_4796
W	22.010989818	-100.947768673	2367.2	P_4797
W	22.071242833	-101.140341892	2403.8	P_4798
W	22.446127551	-100.910573176	1882.6	P_4799
W	22.553667044	-100.991536440	1680.0	P_4800
W	22.479320699	-100.933831122	1840.7	P_4801
W	22.563101882	-101.015539397	1691.0	P_4802
W	22.381398886	-100.968565552	1818.0	P_4803
W	22.497596610	-100.959890942	1760.5	P_4804
W	22.030007947	-100.824288997	1856.0	P_4805
W	22.066403739	-100.919180770	1961.1	P_4806
W	22.170744627	-101.038124049	1934.0	P_4807
W	22.413163965	-100.992883262	1840.8	P_4808
W	22.536004021	-100.996577033	1683.3	P_4809
W	22.485511252	-100.946849259	1839.5	P_4810
W	22.445355232	-100.879901506	1860.0	P_4811
W	22.619225136	-100.913605529	1636.0	P_4812
W	22.033653813	-100.844295540	1847.0	P_4813
W	22.654163104	-100.917969065	1626.1	P_4814
W	22.486319672	-100.994591287	1861.7	P_4815
W	22.256865443	-100.954618229	1840.0	P_4816
W	22.106996135	-101.130319657	2153.5	P_4817
W	22.259637171	-100.938561561	1839.0	P_4818
W	22.443828129	-100.998067802	1841.3	P_4819
W	22.082373750	-100.948608022	2079.2	P_4820
W	22.538286113	-101.073478346	1769.3	P_4821
W	22.632390564	-100.919627365	1632.9	P_4822
W	22.423523090	-100.878275724	1912.9	P_4823
W	22.553589743	-101.127049564	1958.0	P_4824
W	22.145151750	-100.968454075	1867.0	P_4825
W	22.100869673	-101.003320098	2179.6	P_4826
W	22.509739820	-100.913914120	1772.4	P_4827
W	22.559458685	-100.981374278	1671.0	P_4828
W	22.377029102	-100.972786297	1820.0	P_4829
W	22.535136363	-101.125434962	2212.8	P_4830
W	22.487901005	-101.033750054	1732.9	P_4831
W	22.378070347	-100.894385380	1871.0	P_4832
W	22.020778069	-101.139543620	2343.0	P_4833
W	22.546787895	-101.131340485	2085.3	P_4834
W	22.587527697	-100.945019046	1653.0	P_4835
W	22.279667632	-100.905758821	1831.0	P_4836
W	22.564444941	-101.032855228	1715.8	P_4837
W	22.348800403	-100.974645587	1823.0	P_4838
W	22.070688249	-100.966693311	2095.9	P_4839
W	22.416166420	-100.836335936	1827.0	P_4840
W	22.618733145	-100.966197815	1649.0	P_4841
W	22.341541871	-100.968823220	1825.0	P_4842
W	22.367005092	-100.963829611	1817.0	P_4843
W	22.106939937	-100.952327295	1882.9	P_4844
W	22.025858511	-101.007300937	2205.3	P_4845
W	22.474600167	-100.827159360	1931.6	P_4846
W	22.069002307	-100.878887968	1868.0	P_4847
W	22.626329519	-100.961893600	1645.0	P_4848
W	22.027208672	-101.100873874	2468.6	P_4849
W	22.026541559	-100.930928483	2083.8	P_4850
W	22.086502466	-100.973066710	2025.5	P_4851
W	22.339282617	-100.913877066	1819.0	P_4852
W	22.508735476	-101.010108935	1745.2	P_4853
W	22.250084167	-100.923602044	1836.7	P_4854
W	22.022819585	-101.002451623	2204.1	P_4855
W	22.397089173	-100.877318464	1831.0	P_4856
W	22.484161724	-100.965342533	1768.0	P_4857
W	22.082396779	-100.915282839	1903.9	P_4858
W	22.014541317	-100.884176877	1874.5	P_4859
W	22.509110247	-101.063314306	1781.5	P_4860
W	22.084340961	-100.891678318	1864.0	P_4861
W	22.050698917	-101.012832028	2420.2	P_4862
W	21.983168721	-100.827571727	1840.0	P_4863
W	22.076916745	-101.073551241	2189.8	P_4864
W	22.340223111	-100.960184541	1824.0	P_4865
W	22.118436612	-100.939477159	1854.0	P_4866
W	22.014819490	-100.819527242	1862.0	P_4867
W	22.515908613	-101.050625064	1741.8	P_4868
W	22.064066725	-101.110923817	2125.8	P_4869
W	22.456357185	-100.790163954	2033.5	P_4870
W	22.104455195	-101.041825931	2083.2	P_4871
W	22.453957624	-100.880954127	1860.0	P_4872
W	22.092957311	-101.022905721	2230.7	P_4873
W	22.117677101	-101.090489352	2096.2	P_4874
W	22.282084684	-100.941513380	1830.0	P_4875
W	22.349195263	-100.920076099	1817.7	P_4876
W	22.159388962	-100.968706107	1860.0	P_4877
W	22.317539676	-100.981768305	1832.0	P_4878
W	22.171020925	-101.006232327	1885.0	P_4879
W	22.620294162	-100.967242833	1649.0	P_4880
W	21.996694063	-100.851219945	1840.0	P_4881
W	22.497283049	-101.001310567	1749.3	P_4882
W	22.356100377	-100.929863542	1819.0	P_4883
W	22.102586641	-100.909734433	1847.0	P_4884
W	22.029469459	-101.075146283	2293.5	P_4885
W	22.455696138	-100.840999742	1879.0	P_4886
W	22.157505345	-100.975129096	1862.0	P_4887
W	22.378847671	-100.963766351	1817.0	P_4888
W	22.019097865	-100.877993333	1869.0	P_4889
W	22.571276053	-100.957942317	1660.0	P_4890
W	21.995047349	-100.958060203	2213.6	P_4891
W	22.191695519	-101.010194567	1892.0	P_4892
W	22.142221914	-101.094779828	2183.3	P_4893
W	22.133553093	-101.082629675	2104.7	P_4894
W	22.039324404	-101.057651040	2216.1	P_4895
W	22.247216724	-100.930010163	1839.6	P_4896
W	22.560908261	-100.944118414	1664.0	P_4897
W	22.225358436	-101.004524780	1873.3	P_4898
W	22.359617576	-100.905687316	1841.1	P_4899
W	22.053708666	-100.884399306	1877.0	P_4900
W	22.627094690	-101.001084667	1672.2	P_4901
W	22.034703567	-101.110907248	2473.0	P_4902
W	22.031081122	-100.975503377	2679.7	P_4903
W	22.146809213	-101.013489662	1879.0	P_4904
W	22.458361128	-100.974355150	1864.9	P_4905
W	22.109070676	-101.029642346	2130.4	P_4906
W	22.266673988	-100.924516768	1834.0	P_4907
W	22.267514012	-100.997004727	1851.9	P_4908
W	22.557327042	-100.950175342	1670.0	P_4909
W	22.270082840	-100.979947781	1850.0	P_4910
W	22.537626003	-100.944212129	1740.4	P_4911
W	21.995881101	-101.040019531	2471.0	P_4912
W	22.566505767	-101.055284228	1780.6	P_4913
W	21.989660431	-100.974981865	2526.4	P_4914
W	22.529894374	-101.010660114	1694.0	P_4915
W	22.028677843	-100.794722498	1885.1	P_4916
W	22.573623369	-101.067715286	1783.4	P_4917
W	22.605138525	-100.950313649	1648.6	P_4918
W	22.469162028	-100.802525018	2020.9	P_4919
W	22.008204431	-101.006969773	2454.4	P_4920
W	22.450241256	-100.779075150	2092.1	P_4921
W	22.553527291	-101.111518331	1869.7	P_4922
W	21.992505453	-101.035136671	2472.4	P_4923
W	22.527422601	-101.060212272	1784.8	P_4924
W	22.057124087	-101.018471372	2456.0	P_4925
W	22.504686729	-100.959657576	1763.1	P_4926
W	22.153537324	-101.026762871	1877.8	P_4927
W	22.382512714	-100.957578031	1817.5	P_4928
W	22.408778230	-100.844044564	1827.0	P_4929
W	22.146226116	-100.988369611	1869.0	P_4930
W	22.425958420	-100.898659098	1874.7	P_4931
W	22.476811175	-100.950589666	1799.0	P_4932
W	22.085108472	-100.902904261	1865.1	P_4933
W	22.524224412	-100.954652738	1742.7	P_4934
W	22.471941290	-101.022445026	1752.0	P_4935
W	21.993829494	-101.035509201	2459.8	P_4936
W	22.429098668	-100.885528851	1854.0	P_4937
W	22.165118329	-101.054194504	1979.6	P_4938
W	22.064477279	-101.032549478	2215.4	P_4939
W	22.006861391	-100.853320775	1843.0	P_4940
W	22.023291687	-100.860512665	1853.0	P_4941
W	22.106566221	-100.978428499	1914.7	P_4942
W	22.006922591	-100.981159605	2366.1	P_4943
W	22.405189289	-100.986671495	1821.0	P_4944
W	22.410257920	-100.871240582	1880.0	P_4945
W	22.608474174	-101.006406730	1678.0	P_4946
W	22.391093969	-100.981756025	1817.0	P_4947
W	22.224821561	-100.961930832	1849.0	P_4948
W	22.395536962	-100.902210949	1892.5	P_4949
W	21.993834991	-100.989669338	2347.2	P_4950
W	22.012282543	-100.885235593	1876.0	P_4951
W	22.395713344	-100.984801164	1817.0	P_4952
W	22.065612001	-100.869893237	1861.0	P_4953
W	22.066414322	-101.127391501	2259.1	P_4954
W	22.355473387	-100.911387820	1839.6	P_4955
W	22.565861275	-101.099817858	1870.1	P_4956
W	22.263054018	-100.924394738	1835.0	P_4957
